x	y	label	showSelected
0.5	0.5	SERAC1	SERAC1
0.5	0.5	SERBP1	SERBP1
0.5	0.5	SERF1A	SERF1A
0.5	0.5	SERF2	SERF2
0.5	0.5	SERGEF	SERGEF
0.5	0.5	SERHL	SERHL
0.5	0.5	SERHL2	SERHL2
0.5	0.5	SERINC1	SERINC1
0.5	0.5	SERINC2	SERINC2
0.5	0.5	SERINC3	SERINC3
0.5	0.5	SERINC4	SERINC4
0.5	0.5	SERINC5	SERINC5
0.5	0.5	SERP1	SERP1
0.5	0.5	SERPINB1	SERPINB1
0.5	0.5	SERPINB6	SERPINB6
0.5	0.5	SERPINB8	SERPINB8
0.5	0.5	SERPINB9	SERPINB9
0.5	0.5	SERPIND1	SERPIND1
0.5	0.5	SERPINE1	SERPINE1
0.5	0.5	SERPINF1	SERPINF1
0.5	0.5	SERPING1	SERPING1
0.5	0.5	SERPINH1	SERPINH1
0.5	0.5	SERPINI1	SERPINI1
0.5	0.5	SERTAD1	SERTAD1
0.5	0.5	SERTAD2	SERTAD2
0.5	0.5	SERTAD3	SERTAD3
0.5	0.5	SESN1	SESN1
0.5	0.5	SESN2	SESN2
0.5	0.5	SESN3	SESN3
0.5	0.5	SESTD1	SESTD1
0.5	0.5	SET	SET
0.5	0.5	SETBP1	SETBP1
0.5	0.5	SETD1A	SETD1A
0.5	0.5	SETD1B	SETD1B
0.5	0.5	SETD2	SETD2
0.5	0.5	SETD3	SETD3
0.5	0.5	SETD4	SETD4
0.5	0.5	SETD5	SETD5
0.5	0.5	SETD6	SETD6
0.5	0.5	SETD7	SETD7
0.5	0.5	SETD8	SETD8
0.5	0.5	SETDB1	SETDB1
0.5	0.5	SETDB2	SETDB2
0.5	0.5	SETMAR	SETMAR
0.5	0.5	SETX	SETX
0.5	0.5	SEZ6	SEZ6
0.5	0.5	SF1	SF1
0.5	0.5	SF3A1	SF3A1
0.5	0.5	SF3A2	SF3A2
0.5	0.5	SF3A3	SF3A3
0.5	0.5	SF3B1	SF3B1
0.5	0.5	SF3B14	SF3B14
0.5	0.5	SF3B2	SF3B2
0.5	0.5	SF3B3	SF3B3
0.5	0.5	SF3B4	SF3B4
0.5	0.5	SF3B5	SF3B5
0.5	0.5	SF4	SF4
0.5	0.5	SFI1	SFI1
0.5	0.5	SFMBT1	SFMBT1
0.5	0.5	SFMBT2	SFMBT2
0.5	0.5	SFPQ	SFPQ
0.5	0.5	SFRS1	SFRS1
0.5	0.5	SFRS11	SFRS11
0.5	0.5	SFRS12	SFRS12
0.5	0.5	SFRS12IP1	SFRS12IP1
0.5	0.5	SFRS13A	SFRS13A
0.5	0.5	SFRS13B	SFRS13B
0.5	0.5	SFRS14	SFRS14
0.5	0.5	SFRS15	SFRS15
0.5	0.5	SFRS16	SFRS16
0.5	0.5	SFRS17A	SFRS17A
0.5	0.5	SFRS18	SFRS18
0.5	0.5	SFRS2	SFRS2
0.5	0.5	SFRS2B	SFRS2B
0.5	0.5	SFRS2IP	SFRS2IP
0.5	0.5	SFRS3	SFRS3
0.5	0.5	SFRS4	SFRS4
0.5	0.5	SFRS5	SFRS5
0.5	0.5	SFRS6	SFRS6
0.5	0.5	SFRS7	SFRS7
0.5	0.5	SFRS8	SFRS8
0.5	0.5	SFRS9	SFRS9
0.5	0.5	SFT2D1	SFT2D1
0.5	0.5	SFT2D2	SFT2D2
0.5	0.5	SFT2D3	SFT2D3
0.5	0.5	SFXN1	SFXN1
0.5	0.5	SFXN2	SFXN2
0.5	0.5	SFXN3	SFXN3
0.5	0.5	SFXN4	SFXN4
0.5	0.5	SFXN5	SFXN5
0.5	0.5	SGCB	SGCB
0.5	0.5	SGEF	SGEF
0.5	0.5	SGK1	SGK1
0.5	0.5	SGK196	SGK196
0.5	0.5	SGK223	SGK223
0.5	0.5	SGK269	SGK269
0.5	0.5	SGK3	SGK3
0.5	0.5	SGK494	SGK494
0.5	0.5	SGMS1	SGMS1
0.5	0.5	SGMS2	SGMS2
0.5	0.5	SGOL1	SGOL1
0.5	0.5	SGOL2	SGOL2
0.5	0.5	SGPL1	SGPL1
0.5	0.5	SGPP1	SGPP1
0.5	0.5	SGPP2	SGPP2
0.5	0.5	SGSH	SGSH
0.5	0.5	SGSM2	SGSM2
0.5	0.5	SGSM3	SGSM3
0.5	0.5	SGTA	SGTA
0.5	0.5	SGTB	SGTB
0.5	0.5	SH2B1	SH2B1
0.5	0.5	SH2B2	SH2B2
0.5	0.5	SH2B3	SH2B3
0.5	0.5	SH2D1A	SH2D1A
0.5	0.5	SH2D1B	SH2D1B
0.5	0.5	SH2D3A	SH2D3A
0.5	0.5	SH2D3C	SH2D3C
0.5	0.5	SH3BGRL	SH3BGRL
0.5	0.5	SH3BGRL2	SH3BGRL2
0.5	0.5	SH3BGRL3	SH3BGRL3
0.5	0.5	SH3BP1	SH3BP1
0.5	0.5	SH3BP2	SH3BP2
0.5	0.5	SH3BP5L	SH3BP5L
0.5	0.5	SH3D19	SH3D19
0.5	0.5	SH3D20	SH3D20
0.5	0.5	SH3GL1	SH3GL1
0.5	0.5	SH3GLB1	SH3GLB1
0.5	0.5	SH3GLB2	SH3GLB2
0.5	0.5	SH3KBP1	SH3KBP1
0.5	0.5	SH3PXD2A	SH3PXD2A
0.5	0.5	SH3PXD2B	SH3PXD2B
0.5	0.5	SH3RF1	SH3RF1
0.5	0.5	SH3TC1	SH3TC1
0.5	0.5	SH3YL1	SH3YL1
0.5	0.5	SHANK3	SHANK3
0.5	0.5	SHARPIN	SHARPIN
0.5	0.5	SHB	SHB
0.5	0.5	SHC1	SHC1
0.5	0.5	SHCBP1	SHCBP1
0.5	0.5	SHF	SHF
0.5	0.5	SHFM1	SHFM1
0.5	0.5	SHISA5	SHISA5
0.5	0.5	SHKBP1	SHKBP1
0.5	0.5	SHMT1	SHMT1
0.5	0.5	SHMT2	SHMT2
0.5	0.5	SHOC2	SHOC2
0.5	0.5	SHPK	SHPK
0.5	0.5	SHPRH	SHPRH
0.5	0.5	SHQ1	SHQ1
0.5	0.5	SIAE	SIAE
0.5	0.5	SIAH1	SIAH1
0.5	0.5	SIAH2	SIAH2
0.5	0.5	SIDT1	SIDT1
0.5	0.5	SIDT2	SIDT2
0.5	0.5	SIGIRR	SIGIRR
0.5	0.5	SIGLEC10	SIGLEC10
0.5	0.5	SIGLEC12	SIGLEC12
0.5	0.5	SIGLEC16	SIGLEC16
0.5	0.5	SIGLEC5	SIGLEC5
0.5	0.5	SIGLEC6	SIGLEC6
0.5	0.5	SIGLECP3	SIGLECP3
0.5	0.5	SIGMAR1	SIGMAR1
0.5	0.5	SIK1	SIK1
0.5	0.5	SIK2	SIK2
0.5	0.5	SIK3	SIK3
0.5	0.5	SIKE1	SIKE1
0.5	0.5	SIL1	SIL1
0.5	0.5	SIM2	SIM2
0.5	0.5	SIN3A	SIN3A
0.5	0.5	SIN3B	SIN3B
0.5	0.5	SIP1	SIP1
0.5	0.5	SIPA1	SIPA1
0.5	0.5	SIPA1L1	SIPA1L1
0.5	0.5	SIPA1L2	SIPA1L2
0.5	0.5	SIPA1L3	SIPA1L3
0.5	0.5	SIRPA	SIRPA
0.5	0.5	SIRPB1	SIRPB1
0.5	0.5	SIRPB2	SIRPB2
0.5	0.5	SIRT1	SIRT1
0.5	0.5	SIRT2	SIRT2
0.5	0.5	SIRT3	SIRT3
0.5	0.5	SIRT5	SIRT5
0.5	0.5	SIRT6	SIRT6
0.5	0.5	SIRT7	SIRT7
0.5	0.5	SIVA1	SIVA1
0.5	0.5	SKA1	SKA1
0.5	0.5	SKA2	SKA2
0.5	0.5	SKA3	SKA3
0.5	0.5	SKAP1	SKAP1
0.5	0.5	SKAP2	SKAP2
0.5	0.5	SKI	SKI
0.5	0.5	SKIL	SKIL
0.5	0.5	SKIV2L	SKIV2L
0.5	0.5	SKIV2L2	SKIV2L2
0.5	0.5	SKP1	SKP1
0.5	0.5	SKP2	SKP2
0.5	0.5	SLA	SLA
0.5	0.5	SLA2	SLA2
0.5	0.5	SLAIN1	SLAIN1
0.5	0.5	SLAIN2	SLAIN2
0.5	0.5	SLAMF6	SLAMF6
0.5	0.5	SLAMF7	SLAMF7
0.5	0.5	SLAMF8	SLAMF8
0.5	0.5	SLBP	SLBP
0.5	0.5	SLC10A3	SLC10A3
0.5	0.5	SLC10A7	SLC10A7
0.5	0.5	SLC11A1	SLC11A1
0.5	0.5	SLC11A2	SLC11A2
0.5	0.5	SLC12A2	SLC12A2
0.5	0.5	SLC12A4	SLC12A4
0.5	0.5	SLC12A6	SLC12A6
0.5	0.5	SLC12A7	SLC12A7
0.5	0.5	SLC12A9	SLC12A9
0.5	0.5	SLC13A4	SLC13A4
0.5	0.5	SLC14A1	SLC14A1
0.5	0.5	SLC15A2	SLC15A2
0.5	0.5	SLC15A4	SLC15A4
0.5	0.5	SLC16A1	SLC16A1
0.5	0.5	SLC16A13	SLC16A13
0.5	0.5	SLC16A3	SLC16A3
0.5	0.5	SLC16A4	SLC16A4
0.5	0.5	SLC16A5	SLC16A5
0.5	0.5	SLC16A7	SLC16A7
0.5	0.5	SLC17A5	SLC17A5
0.5	0.5	SLC17A9	SLC17A9
0.5	0.5	SLC19A1	SLC19A1
0.5	0.5	SLC19A2	SLC19A2
0.5	0.5	SLC1A3	SLC1A3
0.5	0.5	SLC1A4	SLC1A4
0.5	0.5	SLC1A5	SLC1A5
0.5	0.5	SLC20A1	SLC20A1
0.5	0.5	SLC20A2	SLC20A2
0.5	0.5	SLC22A15	SLC22A15
0.5	0.5	SLC22A16	SLC22A16
0.5	0.5	SLC22A18	SLC22A18
0.5	0.5	SLC22A20	SLC22A20
0.5	0.5	SLC22A23	SLC22A23
0.5	0.5	SLC22A4	SLC22A4
0.5	0.5	SLC22A5	SLC22A5
0.5	0.5	SLC23A1	SLC23A1
0.5	0.5	SLC23A2	SLC23A2
0.5	0.5	SLC24A1	SLC24A1
0.5	0.5	SLC24A6	SLC24A6
0.5	0.5	SLC25A1	SLC25A1
0.5	0.5	SLC25A10	SLC25A10
0.5	0.5	SLC25A11	SLC25A11
0.5	0.5	SLC25A12	SLC25A12
0.5	0.5	SLC25A13	SLC25A13
0.5	0.5	SLC25A14	SLC25A14
0.5	0.5	SLC25A15	SLC25A15
0.5	0.5	SLC25A16	SLC25A16
0.5	0.5	SLC25A17	SLC25A17
0.5	0.5	SLC25A19	SLC25A19
0.5	0.5	SLC25A20	SLC25A20
0.5	0.5	SLC25A22	SLC25A22
0.5	0.5	SLC25A23	SLC25A23
0.5	0.5	SLC25A24	SLC25A24
0.5	0.5	SLC25A25	SLC25A25
0.5	0.5	SLC25A26	SLC25A26
0.5	0.5	SLC25A28	SLC25A28
0.5	0.5	SLC25A29	SLC25A29
0.5	0.5	SLC25A3	SLC25A3
0.5	0.5	SLC25A30	SLC25A30
0.5	0.5	SLC25A32	SLC25A32
0.5	0.5	SLC25A33	SLC25A33
0.5	0.5	SLC25A34	SLC25A34
0.5	0.5	SLC25A35	SLC25A35
0.5	0.5	SLC25A36	SLC25A36
0.5	0.5	SLC25A37	SLC25A37
0.5	0.5	SLC25A38	SLC25A38
0.5	0.5	SLC25A39	SLC25A39
0.5	0.5	SLC25A4	SLC25A4
0.5	0.5	SLC25A40	SLC25A40
0.5	0.5	SLC25A42	SLC25A42
0.5	0.5	SLC25A43	SLC25A43
0.5	0.5	SLC25A44	SLC25A44
0.5	0.5	SLC25A45	SLC25A45
0.5	0.5	SLC25A46	SLC25A46
0.5	0.5	SLC25A5	SLC25A5
0.5	0.5	SLC25A6	SLC25A6
0.5	0.5	SLC26A1	SLC26A1
0.5	0.5	SLC26A11	SLC26A11
0.5	0.5	SLC26A2	SLC26A2
0.5	0.5	SLC26A6	SLC26A6
0.5	0.5	SLC26A8	SLC26A8
0.5	0.5	SLC27A1	SLC27A1
0.5	0.5	SLC27A2	SLC27A2
0.5	0.5	SLC27A3	SLC27A3
0.5	0.5	SLC27A4	SLC27A4
0.5	0.5	SLC27A5	SLC27A5
0.5	0.5	SLC29A1	SLC29A1
0.5	0.5	SLC29A3	SLC29A3
0.5	0.5	SLC2A1	SLC2A1
0.5	0.5	SLC2A11	SLC2A11
0.5	0.5	SLC2A12	SLC2A12
0.5	0.5	SLC2A13	SLC2A13
0.5	0.5	SLC2A14	SLC2A14
0.5	0.5	SLC2A3	SLC2A3
0.5	0.5	SLC2A4RG	SLC2A4RG
0.5	0.5	SLC2A5	SLC2A5
0.5	0.5	SLC2A6	SLC2A6
0.5	0.5	SLC30A1	SLC30A1
0.5	0.5	SLC30A4	SLC30A4
0.5	0.5	SLC30A5	SLC30A5
0.5	0.5	SLC30A6	SLC30A6
0.5	0.5	SLC30A7	SLC30A7
0.5	0.5	SLC30A9	SLC30A9
0.5	0.5	SLC31A1	SLC31A1
0.5	0.5	SLC31A2	SLC31A2
0.5	0.5	SLC33A1	SLC33A1
0.5	0.5	SLC35A1	SLC35A1
0.5	0.5	SLC35A2	SLC35A2
0.5	0.5	SLC35A3	SLC35A3
0.5	0.5	SLC35A4	SLC35A4
0.5	0.5	SLC35A5	SLC35A5
0.5	0.5	SLC35B1	SLC35B1
0.5	0.5	SLC35B2	SLC35B2
0.5	0.5	SLC35B3	SLC35B3
0.5	0.5	SLC35B4	SLC35B4
0.5	0.5	SLC35C1	SLC35C1
0.5	0.5	SLC35C2	SLC35C2
0.5	0.5	SLC35D1	SLC35D1
0.5	0.5	SLC35D2	SLC35D2
0.5	0.5	SLC35E1	SLC35E1
0.5	0.5	SLC35E2	SLC35E2
0.5	0.5	SLC35E3	SLC35E3
0.5	0.5	SLC35E4	SLC35E4
0.5	0.5	SLC35F2	SLC35F2
0.5	0.5	SLC35F5	SLC35F5
0.5	0.5	SLC36A1	SLC36A1
0.5	0.5	SLC36A4	SLC36A4
0.5	0.5	SLC37A1	SLC37A1
0.5	0.5	SLC37A2	SLC37A2
0.5	0.5	SLC37A3	SLC37A3
0.5	0.5	SLC37A4	SLC37A4
0.5	0.5	SLC38A1	SLC38A1
0.5	0.5	SLC38A10	SLC38A10
0.5	0.5	SLC38A2	SLC38A2
0.5	0.5	SLC38A5	SLC38A5
0.5	0.5	SLC38A6	SLC38A6
0.5	0.5	SLC38A7	SLC38A7
0.5	0.5	SLC38A9	SLC38A9
0.5	0.5	SLC39A1	SLC39A1
0.5	0.5	SLC39A10	SLC39A10
0.5	0.5	SLC39A11	SLC39A11
0.5	0.5	SLC39A13	SLC39A13
0.5	0.5	SLC39A14	SLC39A14
0.5	0.5	SLC39A3	SLC39A3
0.5	0.5	SLC39A4	SLC39A4
0.5	0.5	SLC39A6	SLC39A6
0.5	0.5	SLC39A7	SLC39A7
0.5	0.5	SLC39A8	SLC39A8
0.5	0.5	SLC39A9	SLC39A9
0.5	0.5	SLC3A1	SLC3A1
0.5	0.5	SLC3A2	SLC3A2
0.5	0.5	SLC40A1	SLC40A1
0.5	0.5	SLC41A1	SLC41A1
0.5	0.5	SLC41A3	SLC41A3
0.5	0.5	SLC43A1	SLC43A1
0.5	0.5	SLC43A2	SLC43A2
0.5	0.5	SLC43A3	SLC43A3
0.5	0.5	SLC44A1	SLC44A1
0.5	0.5	SLC44A2	SLC44A2
0.5	0.5	SLC45A3	SLC45A3
0.5	0.5	SLC45A4	SLC45A4
0.5	0.5	SLC46A1	SLC46A1
0.5	0.5	SLC46A2	SLC46A2
0.5	0.5	SLC46A3	SLC46A3
0.5	0.5	SLC48A1	SLC48A1
0.5	0.5	SLC4A1	SLC4A1
0.5	0.5	SLC4A1AP	SLC4A1AP
0.5	0.5	SLC4A2	SLC4A2
0.5	0.5	SLC4A5	SLC4A5
0.5	0.5	SLC4A7	SLC4A7
0.5	0.5	SLC4A8	SLC4A8
0.5	0.5	SLC5A10	SLC5A10
0.5	0.5	SLC5A3	SLC5A3
0.5	0.5	SLC5A6	SLC5A6
0.5	0.5	SLC6A6	SLC6A6
0.5	0.5	SLC6A8	SLC6A8
0.5	0.5	SLC6A9	SLC6A9
0.5	0.5	SLC7A1	SLC7A1
0.5	0.5	SLC7A5	SLC7A5
0.5	0.5	SLC7A5P2	SLC7A5P2
0.5	0.5	SLC7A6	SLC7A6
0.5	0.5	SLC7A6OS	SLC7A6OS
0.5	0.5	SLC7A7	SLC7A7
0.5	0.5	SLC9A1	SLC9A1
0.5	0.5	SLC9A3R1	SLC9A3R1
0.5	0.5	SLC9A3R2	SLC9A3R2
0.5	0.5	SLC9A5	SLC9A5
0.5	0.5	SLC9A6	SLC9A6
0.5	0.5	SLC9A7	SLC9A7
0.5	0.5	SLC9A8	SLC9A8
0.5	0.5	SLC9A9	SLC9A9
0.5	0.5	SLCO3A1	SLCO3A1
0.5	0.5	SLCO4A1	SLCO4A1
0.5	0.5	SLCO4C1	SLCO4C1
0.5	0.5	SLFN11	SLFN11
0.5	0.5	SLFN12	SLFN12
0.5	0.5	SLFN12L	SLFN12L
0.5	0.5	SLFN13	SLFN13
0.5	0.5	SLFN5	SLFN5
0.5	0.5	SLFNL1	SLFNL1
0.5	0.5	SLIT1	SLIT1
0.5	0.5	SLK	SLK
0.5	0.5	SLMAP	SLMAP
0.5	0.5	SLMO2	SLMO2
0.5	0.5	SLTM	SLTM
0.5	0.5	SLU7	SLU7
0.5	0.5	SMAD1	SMAD1
0.5	0.5	SMAD2	SMAD2
0.5	0.5	SMAD3	SMAD3
0.5	0.5	SMAD4	SMAD4
0.5	0.5	SMAD5	SMAD5
0.5	0.5	SMAD6	SMAD6
0.5	0.5	SMAD7	SMAD7
0.5	0.5	SMAGP	SMAGP
0.5	0.5	SMAP1	SMAP1
0.5	0.5	SMAP2	SMAP2
0.5	0.5	SMARCA2	SMARCA2
0.5	0.5	SMARCA4	SMARCA4
0.5	0.5	SMARCA5	SMARCA5
0.5	0.5	SMARCAD1	SMARCAD1
0.5	0.5	SMARCAL1	SMARCAL1
0.5	0.5	SMARCB1	SMARCB1
0.5	0.5	SMARCC1	SMARCC1
0.5	0.5	SMARCC2	SMARCC2
0.5	0.5	SMARCD1	SMARCD1
0.5	0.5	SMARCD2	SMARCD2
0.5	0.5	SMARCD3	SMARCD3
0.5	0.5	SMARCE1	SMARCE1
0.5	0.5	SMC1A	SMC1A
0.5	0.5	SMC1B	SMC1B
0.5	0.5	SMC2	SMC2
0.5	0.5	SMC3	SMC3
0.5	0.5	SMC4	SMC4
0.5	0.5	SMC5	SMC5
0.5	0.5	SMC6	SMC6
0.5	0.5	SMCHD1	SMCHD1
0.5	0.5	SMCR5	SMCR5
0.5	0.5	SMCR7	SMCR7
0.5	0.5	SMCR7L	SMCR7L
0.5	0.5	SMCR8	SMCR8
0.5	0.5	SMEK1	SMEK1
0.5	0.5	SMEK2	SMEK2
0.5	0.5	SMG1	SMG1
0.5	0.5	SMG5	SMG5
0.5	0.5	SMG6	SMG6
0.5	0.5	SMG7	SMG7
0.5	0.5	SMN2	SMN2
0.5	0.5	SMNDC1	SMNDC1
0.5	0.5	SMO	SMO
0.5	0.5	SMOX	SMOX
0.5	0.5	SMPD1	SMPD1
0.5	0.5	SMPD2	SMPD2
0.5	0.5	SMPD3	SMPD3
0.5	0.5	SMPD4	SMPD4
0.5	0.5	SMPDL3B	SMPDL3B
0.5	0.5	SMS	SMS
0.5	0.5	SMTN	SMTN
0.5	0.5	SMTNL1	SMTNL1
0.5	0.5	SMU1	SMU1
0.5	0.5	SMUG1	SMUG1
0.5	0.5	SMURF1	SMURF1
0.5	0.5	SMURF2	SMURF2
0.5	0.5	SMYD2	SMYD2
0.5	0.5	SMYD3	SMYD3
0.5	0.5	SMYD4	SMYD4
0.5	0.5	SMYD5	SMYD5
0.5	0.5	SNAI3	SNAI3
0.5	0.5	SNAP23	SNAP23
0.5	0.5	SNAP29	SNAP29
0.5	0.5	SNAP47	SNAP47
0.5	0.5	SNAPC1	SNAPC1
0.5	0.5	SNAPC2	SNAPC2
0.5	0.5	SNAPC3	SNAPC3
0.5	0.5	SNAPC4	SNAPC4
0.5	0.5	SNAPC5	SNAPC5
0.5	0.5	SNAPIN	SNAPIN
0.5	0.5	SNCA	SNCA
0.5	0.5	SND1	SND1
0.5	0.5	SNED1	SNED1
0.5	0.5	SNF8	SNF8
0.5	0.5	SNHG1	SNHG1
0.5	0.5	SNHG10	SNHG10
0.5	0.5	SNHG11	SNHG11
0.5	0.5	SNHG12	SNHG12
0.5	0.5	SNHG3	SNHG3
0.5	0.5	SNHG3-RCC1	SNHG3-RCC1
0.5	0.5	SNHG4	SNHG4
0.5	0.5	SNHG5	SNHG5
0.5	0.5	SNHG6	SNHG6
0.5	0.5	SNHG7	SNHG7
0.5	0.5	SNHG8	SNHG8
0.5	0.5	SNIP1	SNIP1
0.5	0.5	SNN	SNN
0.5	0.5	SNORA7B	SNORA7B
0.5	0.5	SNORA8	SNORA8
0.5	0.5	SNORD17	SNORD17
0.5	0.5	SNORD1C	SNORD1C
0.5	0.5	SNPH	SNPH
0.5	0.5	SNRK	SNRK
0.5	0.5	SNRNP200	SNRNP200
0.5	0.5	SNRNP25	SNRNP25
0.5	0.5	SNRNP27	SNRNP27
0.5	0.5	SNRNP35	SNRNP35
0.5	0.5	SNRNP40	SNRNP40
0.5	0.5	SNRNP48	SNRNP48
0.5	0.5	SNRNP70	SNRNP70
0.5	0.5	SNRPA	SNRPA
0.5	0.5	SNRPA1	SNRPA1
0.5	0.5	SNRPB	SNRPB
0.5	0.5	SNRPB2	SNRPB2
0.5	0.5	SNRPC	SNRPC
0.5	0.5	SNRPD1	SNRPD1
0.5	0.5	SNRPD2	SNRPD2
0.5	0.5	SNRPD3	SNRPD3
0.5	0.5	SNRPE	SNRPE
0.5	0.5	SNRPF	SNRPF
0.5	0.5	SNRPG	SNRPG
0.5	0.5	SNRPN	SNRPN
0.5	0.5	SNTA1	SNTA1
0.5	0.5	SNTB1	SNTB1
0.5	0.5	SNTB2	SNTB2
0.5	0.5	SNUPN	SNUPN
0.5	0.5	SNW1	SNW1
0.5	0.5	SNX1	SNX1
0.5	0.5	SNX10	SNX10
0.5	0.5	SNX11	SNX11
0.5	0.5	SNX12	SNX12
0.5	0.5	SNX13	SNX13
0.5	0.5	SNX14	SNX14
0.5	0.5	SNX15	SNX15
0.5	0.5	SNX16	SNX16
0.5	0.5	SNX17	SNX17
0.5	0.5	SNX18	SNX18
0.5	0.5	SNX19	SNX19
0.5	0.5	SNX2	SNX2
0.5	0.5	SNX20	SNX20
0.5	0.5	SNX21	SNX21
0.5	0.5	SNX22	SNX22
0.5	0.5	SNX27	SNX27
0.5	0.5	SNX29	SNX29
0.5	0.5	SNX3	SNX3
0.5	0.5	SNX30	SNX30
0.5	0.5	SNX32	SNX32
0.5	0.5	SNX33	SNX33
0.5	0.5	SNX4	SNX4
0.5	0.5	SNX5	SNX5
0.5	0.5	SNX6	SNX6
0.5	0.5	SNX8	SNX8
0.5	0.5	SNX9	SNX9
0.5	0.5	SOAT1	SOAT1
0.5	0.5	SOCS1	SOCS1
0.5	0.5	SOCS2	SOCS2
0.5	0.5	SOCS3	SOCS3
0.5	0.5	SOCS4	SOCS4
0.5	0.5	SOCS5	SOCS5
0.5	0.5	SOCS6	SOCS6
0.5	0.5	SOCS7	SOCS7
0.5	0.5	SOD1	SOD1
0.5	0.5	SOD2	SOD2
0.5	0.5	SOLH	SOLH
0.5	0.5	SON	SON
0.5	0.5	SORBS1	SORBS1
0.5	0.5	SORBS3	SORBS3
0.5	0.5	SORD	SORD
0.5	0.5	SORL1	SORL1
0.5	0.5	SORT1	SORT1
0.5	0.5	SOS1	SOS1
0.5	0.5	SOS2	SOS2
0.5	0.5	SOX10	SOX10
0.5	0.5	SOX12	SOX12
0.5	0.5	SOX15	SOX15
0.5	0.5	SOX4	SOX4
0.5	0.5	SP1	SP1
0.5	0.5	SP100	SP100
0.5	0.5	SP110	SP110
0.5	0.5	SP140	SP140
0.5	0.5	SP140L	SP140L
0.5	0.5	SP2	SP2
0.5	0.5	SP3	SP3
0.5	0.5	SP4	SP4
0.5	0.5	SPAG1	SPAG1
0.5	0.5	SPAG5	SPAG5
0.5	0.5	SPAG7	SPAG7
0.5	0.5	SPAG8	SPAG8
0.5	0.5	SPAG9	SPAG9
0.5	0.5	SPARC	SPARC
0.5	0.5	SPAST	SPAST
0.5	0.5	SPATA1	SPATA1
0.5	0.5	SPATA13	SPATA13
0.5	0.5	SPATA2	SPATA2
0.5	0.5	SPATA20	SPATA20
0.5	0.5	SPATA24	SPATA24
0.5	0.5	SPATA2L	SPATA2L
0.5	0.5	SPATA5	SPATA5
0.5	0.5	SPATA5L1	SPATA5L1
0.5	0.5	SPATA7	SPATA7
0.5	0.5	SPATS2	SPATS2
0.5	0.5	SPATS2L	SPATS2L
0.5	0.5	SPC25	SPC25
0.5	0.5	SPCS1	SPCS1
0.5	0.5	SPCS2	SPCS2
0.5	0.5	SPCS3	SPCS3
0.5	0.5	SPDYA	SPDYA
0.5	0.5	SPDYE1	SPDYE1
0.5	0.5	SPDYE3	SPDYE3
0.5	0.5	SPDYE5	SPDYE5
0.5	0.5	SPDYE6	SPDYE6
0.5	0.5	SPDYE7P	SPDYE7P
0.5	0.5	SPDYE8P	SPDYE8P
0.5	0.5	SPEF2	SPEF2
0.5	0.5	SPEN	SPEN
0.5	0.5	SPG11	SPG11
0.5	0.5	SPG20	SPG20
0.5	0.5	SPG21	SPG21
0.5	0.5	SPG7	SPG7
0.5	0.5	SPHAR	SPHAR
0.5	0.5	SPHK1	SPHK1
0.5	0.5	SPHK2	SPHK2
0.5	0.5	SPI1	SPI1
0.5	0.5	SPIB	SPIB
0.5	0.5	SPIN1	SPIN1
0.5	0.5	SPIN2B	SPIN2B
0.5	0.5	SPIN3	SPIN3
0.5	0.5	SPIN4	SPIN4
0.5	0.5	SPINT1	SPINT1
0.5	0.5	SPINT2	SPINT2
0.5	0.5	SPIRE1	SPIRE1
0.5	0.5	SPIRE2	SPIRE2
0.5	0.5	SPN	SPN
0.5	0.5	SPNS1	SPNS1
0.5	0.5	SPNS2	SPNS2
0.5	0.5	SPNS3	SPNS3
0.5	0.5	SPOCK2	SPOCK2
0.5	0.5	SPON2	SPON2
0.5	0.5	SPOP	SPOP
0.5	0.5	SPOPL	SPOPL
0.5	0.5	SPPL2A	SPPL2A
0.5	0.5	SPPL2B	SPPL2B
0.5	0.5	SPPL3	SPPL3
0.5	0.5	SPRED2	SPRED2
0.5	0.5	SPRN	SPRN
0.5	0.5	SPRY1	SPRY1
0.5	0.5	SPRY3	SPRY3
0.5	0.5	SPRYD3	SPRYD3
0.5	0.5	SPRYD4	SPRYD4
0.5	0.5	SPSB2	SPSB2
0.5	0.5	SPSB3	SPSB3
0.5	0.5	SPTA1	SPTA1
0.5	0.5	SPTAN1	SPTAN1
0.5	0.5	SPTB	SPTB
0.5	0.5	SPTBN1	SPTBN1
0.5	0.5	SPTBN2	SPTBN2
0.5	0.5	SPTLC1	SPTLC1
0.5	0.5	SPTLC2	SPTLC2
0.5	0.5	SPTY2D1	SPTY2D1
0.5	0.5	SQLE	SQLE
0.5	0.5	SQRDL	SQRDL
0.5	0.5	SQSTM1	SQSTM1
0.5	0.5	SR140	SR140
0.5	0.5	SRA1	SRA1
0.5	0.5	SRBD1	SRBD1
0.5	0.5	SRC	SRC
0.5	0.5	SRCAP	SRCAP
0.5	0.5	SRD5A1	SRD5A1
0.5	0.5	SRD5A3	SRD5A3
0.5	0.5	SREBF1	SREBF1
0.5	0.5	SREBF2	SREBF2
0.5	0.5	SRF	SRF
0.5	0.5	SRFBP1	SRFBP1
0.5	0.5	SRGAP1	SRGAP1
0.5	0.5	SRGAP2	SRGAP2
0.5	0.5	SRGAP3	SRGAP3
0.5	0.5	SRGN	SRGN
0.5	0.5	SRI	SRI
